time_s,mV
11.433333,-0.135636
11.436111,-0.093885
11.438889,-0.047899
11.441667,-0.035033
11.444444,-0.037582
11.447222,-0.072641
11.45,-0.121563
11.452778,-0.173347
11.455556,-0.167903
11.458333,-0.09439
11.461111,-0.00334
11.463889,-0.016726
11.466667,-0.060247
11.469444,-0.13722
11.472222,-0.171979
11.475,-0.185581
11.477778,-0.124729
11.480556,-0.024025
11.483333,-0.045778
11.486111,-0.080556
11.488889,-0.118702
11.491667,-0.151736
11.494444,-0.162234
11.497222,-0.175743
11.5,-0.061602
11.502778,-0.06315
11.505556,-0.09966
11.508333,-0.09876
11.511111,-0.14827
11.513889,-0.179354
11.516667,-0.167933
11.519444,-0.119925
11.522222,-0.040536
11.525,-0.091493
11.527778,-0.173596
11.530556,-0.196028
11.533333,-0.21497
11.536111,-0.234456
11.538889,-0.167839
11.541667,-0.081925
11.544444,-0.042344
11.547222,-0.167492
11.55,-0.249247
11.552778,-0.203342
11.555556,-0.19798
11.558333,-0.179732
11.561111,-0.113647
11.563889,-0.071915
11.566667,-0.084088
11.569444,-0.2007
11.572222,-0.242316
11.575,-0.233814
11.577778,-0.133949
11.580556,-0.100334
11.583333,-0.075652
11.586111,-0.050118
11.588889,-0.171222
11.591667,-0.244383
11.594444,-0.222249
11.597222,-0.135781
11.6,-0.141665
11.602778,-0.110353
11.605556,-0.126859
11.608333,-0.144692
11.611111,-0.261549
11.613889,-0.241139
11.616667,-0.205288
11.619444,-0.119912
11.622222,-0.073143
11.625,-0.146367
11.627778,-0.192944
11.630556,-0.263087
11.633333,-0.268983
11.636111,-0.212067
11.638889,-0.194585
11.641667,-0.131887
11.644444,-0.148886
11.647222,-0.159302
11.65,-0.257026
11.652778,-0.235296
11.655556,-0.197935
11.658333,-0.194581
11.661111,-0.137102
11.663889,-0.094159
11.666667,-0.181751
11.669444,-0.247359
11.672222,-0.313386
11.675,-0.291473
11.677778,-0.251012
11.680556,-0.13334
11.683333,-0.141782
11.686111,-0.166485
11.688889,-0.184507
11.691667,-0.310123
11.694444,-0.282037
11.697222,-0.240706
11.7,-0.183376
11.702778,-0.12031
11.705556,-0.167833
11.708333,-0.175524
11.711111,-0.296378
11.713889,-0.300678
11.716667,-0.296662
11.719444,-0.19835
11.722222,-0.130033
11.725,-0.11087
11.727778,-0.24421
11.730556,-0.256751
11.733333,-0.350907
11.736111,-0.253794
11.738889,-0.19415
11.741667,-0.171784
11.744444,-0.170181
11.747222,-0.220304
11.75,-0.298991
11.752778,-0.26574
11.755556,-0.332493
11.758333,-0.272188
11.761111,-0.157455
11.763889,-0.1247
11.766667,-0.227497
11.769444,-0.249895
11.772222,-0.323225
11.775,-0.311322
11.777778,-0.214136
11.780556,-0.171558
11.783333,-0.166836
11.786111,-0.216279
11.788889,-0.292837
11.791667,-0.334771
11.794444,-0.289869
11.797222,-0.297658
11.8,-0.247661
11.802778,-0.21842
11.805556,-0.222499
11.808333,-0.238729
11.811111,-0.310977
11.813889,-0.423677
11.816667,-0.318892
11.819444,-0.260377
11.822222,-0.180244
11.825,-0.177422
11.827778,-0.286619
11.830556,-0.339557
11.833333,-0.274243
11.836111,-0.383976
11.838889,-0.252775
11.841667,-0.247457
11.844444,-0.224367
11.847222,-0.252689
11.85,-0.299535
11.852778,-0.376575
11.855556,-0.3619
11.858333,-0.291054
11.861111,-0.199001
11.863889,-0.218097
11.866667,-0.208581
11.869444,-0.352706
11.872222,-0.377523
11.875,-0.382488
11.877778,-0.267484
11.880556,-0.250944
11.883333,-0.149549
11.886111,-0.213359
11.888889,-0.310584
11.891667,-0.428072
11.894444,-0.358782
11.897222,-0.364571
11.9,-0.187709
11.902778,-0.185898
11.905556,-0.25511
11.908333,-0.295476
11.911111,-0.399028
11.913889,-0.416692
11.916667,-0.348026
11.919444,-0.294188
11.922222,-0.210721
11.925,-0.274362
11.927778,-0.324927
11.930556,-0.368231
11.933333,-0.402158
11.936111,-0.367294
11.938889,-0.293362
11.941667,-0.160371
11.944444,-0.190246
11.947222,-0.305502
11.95,-0.363295
11.952778,-0.384574
11.955556,-0.342126
11.958333,-0.282266
11.961111,-0.210203
11.963889,-0.181577
11.966667,-0.219744
11.969444,-0.275195
11.972222,-0.309349
11.975,-0.345325
11.977778,-0.233395
11.980556,-0.187341
11.983333,-0.136058
11.986111,-0.144505
11.988889,-0.278193
11.991667,-0.290748
11.994444,-0.290715
11.997222,-0.258464
12.0,-0.218611
12.002778,-0.215187
12.005556,-0.235757
12.008333,-0.33176
12.011111,-0.422599
12.013889,-0.361579
12.016667,-0.377065
12.019444,-0.271077
12.022222,-0.282305
12.025,-0.27261
12.027778,-0.343731
12.030556,-0.487525
12.033333,-0.385315
12.036111,-0.388319
12.038889,-0.327984
12.041667,-0.246844
12.044444,-0.274021
12.047222,-0.293609
12.05,-0.389172
12.052778,-0.491549
12.055556,-0.483372
12.058333,-0.506756
12.061111,-0.387046
12.063889,-0.347158
12.066667,-0.257865
12.069444,-0.196555
12.072222,0.077246
12.075,0.262825
12.077778,0.508918
12.080556,0.672481
12.083333,0.53069
12.086111,0.332139
12.088889,-0.047609
12.091667,-0.395313
12.094444,-0.520408
12.097222,-0.550281
12.1,-0.504992
12.102778,-0.480486
12.105556,-0.491639
12.108333,-0.435782
12.111111,-0.526158
12.113889,-0.432146
12.116667,-0.404054
12.119444,-0.301695
12.122222,-0.334352
12.125,-0.305192
12.127778,-0.315604
12.130556,-0.389928
12.133333,-0.419293
12.136111,-0.396696
12.138889,-0.393849
12.141667,-0.294392
12.144444,-0.270522
12.147222,-0.328827
12.15,-0.364271
12.152778,-0.358302
12.155556,-0.383782
12.158333,-0.23836
12.161111,-0.225859
12.163889,-0.177854
12.166667,-0.217936
12.169444,-0.350052
12.172222,-0.319052
12.175,-0.263176
12.177778,-0.20871
12.180556,-0.150066
12.183333,-0.126803
12.186111,-0.191038
12.188889,-0.194287
12.191667,-0.210862
12.194444,-0.180969
12.197222,-0.118389
12.2,-0.042653
12.202778,-0.049935
12.205556,-0.06785
12.208333,-0.103573
12.211111,-0.155833
12.213889,-0.152511
12.216667,-0.087585
12.219444,-0.040282
12.222222,-0.100474
12.225,-0.126882
12.227778,-0.079173
12.230556,-0.198483
12.233333,-0.231049
12.236111,-0.192505
12.238889,-0.172454
12.241667,-0.163176
12.244444,-0.11526
12.247222,-0.200217
12.25,-0.284895
12.252778,-0.380525
12.255556,-0.350563
12.258333,-0.293429
12.261111,-0.20578
12.263889,-0.258696
12.266667,-0.319644
12.269444,-0.404852
12.272222,-0.424851
12.275,-0.444899
12.277778,-0.404794
12.280556,-0.329462
12.283333,-0.361676
12.286111,-0.358455
12.288889,-0.389024
12.291667,-0.447332
12.294444,-0.482998
12.297222,-0.420042
12.3,-0.377672
12.302778,-0.356247
12.305556,-0.406386
12.308333,-0.424632
12.311111,-0.436621
12.313889,-0.48097
12.316667,-0.465665
12.319444,-0.378267
12.322222,-0.328977
12.325,-0.36497
12.327778,-0.439704
12.330556,-0.456992
12.333333,-0.475604
12.336111,-0.476725
12.338889,-0.399979
12.341667,-0.32244
12.344444,-0.312278
12.347222,-0.356926
12.35,-0.461877
12.352778,-0.470062
12.355556,-0.466705
12.358333,-0.458752
12.361111,-0.318707
12.363889,-0.305779
12.366667,-0.402399
12.369444,-0.476006
12.372222,-0.487021
12.375,-0.471218
12.377778,-0.42037
12.380556,-0.33565
12.383333,-0.364406
12.386111,-0.368819
12.388889,-0.392263
12.391667,-0.519243
12.394444,-0.526786
12.397222,-0.46247
12.4,-0.389548
12.402778,-0.385526
12.405556,-0.392057
12.408333,-0.445054
12.411111,-0.51061
12.413889,-0.507645
12.416667,-0.460704
12.419444,-0.383459
12.422222,-0.398051
12.425,-0.336208
12.427778,-0.461999
12.430556,-0.484064
12.433333,-0.517255
12.436111,-0.497519
12.438889,-0.354989
12.441667,-0.395041
12.444444,-0.290446
12.447222,-0.414087
12.45,-0.50427
12.452778,-0.524628
12.455556,-0.460956
12.458333,-0.414973
12.461111,-0.4012
12.463889,-0.372106
12.466667,-0.365078
12.469444,-0.476715
12.472222,-0.479773
12.475,-0.512357
12.477778,-0.467601
12.480556,-0.412147
12.483333,-0.383723
12.486111,-0.336849
12.488889,-0.497198
12.491667,-0.537688
12.494444,-0.489193
12.497222,-0.486171
12.5,-0.400396
12.502778,-0.334251
12.505556,-0.363765
12.508333,-0.437356
12.511111,-0.46492
12.513889,-0.535647
12.516667,-0.477089
12.519444,-0.408946
12.522222,-0.34133
12.525,-0.437389
12.527778,-0.402747
12.530556,-0.446233
12.533333,-0.466787
12.536111,-0.458864
12.538889,-0.418389
12.541667,-0.301835
12.544444,-0.309079
12.547222,-0.377326
12.55,-0.494508
12.552778,-0.516008
12.555556,-0.458853
12.558333,-0.496693
12.561111,-0.395456
12.563889,-0.364655
12.566667,-0.41298
12.569444,-0.471219
12.572222,-0.54708
12.575,-0.465584
12.577778,-0.408406
12.580556,-0.367821
12.583333,-0.313525
12.586111,-0.427762
12.588889,-0.440816
12.591667,-0.471914
12.594444,-0.47807
12.597222,-0.488059
12.6,-0.381708
12.602778,-0.389846
12.605556,-0.376273
12.608333,-0.449246
12.611111,-0.536422
12.613889,-0.480729
12.616667,-0.456732
12.619444,-0.411139
12.622222,-0.430826
12.625,-0.330074
12.627778,-0.451313
12.630556,-0.532335
12.633333,-0.471083
12.636111,-0.464826
12.638889,-0.386327
12.641667,-0.326502
12.644444,-0.393231
12.647222,-0.389782
12.65,-0.462137
12.652778,-0.477445
12.655556,-0.502831
12.658333,-0.438816
12.661111,-0.405513
12.663889,-0.362721
12.666667,-0.362612
12.669444,-0.492361
12.672222,-0.508115
12.675,-0.528869
12.677778,-0.458408
12.680556,-0.351219
12.683333,-0.351461
12.686111,-0.345592
12.688889,-0.423143
12.691667,-0.50402
12.694444,-0.510493
12.697222,-0.412747
12.7,-0.330268
12.702778,-0.277241
12.705556,-0.346535
12.708333,-0.394119
12.711111,-0.473087
12.713889,-0.462182
12.716667,-0.449418
12.719444,-0.418017
12.722222,-0.410903
12.725,-0.351405
12.727778,-0.412513
12.730556,-0.452555
12.733333,-0.47215
12.736111,-0.412885
12.738889,-0.342864
12.741667,-0.299953
12.744444,-0.324087
12.747222,-0.384889
12.75,-0.480064
12.752778,-0.466965
12.755556,-0.473152
12.758333,-0.38665
12.761111,-0.318272
12.763889,-0.340753
12.766667,-0.319043
12.769444,-0.429512
12.772222,-0.442019
12.775,-0.401242
12.777778,-0.307953
12.780556,-0.265651
12.783333,-0.233991
12.786111,-0.238611
12.788889,-0.349244
12.791667,-0.392657
12.794444,-0.362463
12.797222,-0.346098
12.8,-0.295671
12.802778,-0.196342
12.805556,-0.311027
12.808333,-0.360791
12.811111,-0.397955
12.813889,-0.470589
12.816667,-0.426013
12.819444,-0.355995
12.822222,-0.265422
12.825,-0.310699
12.827778,-0.348683
12.830556,-0.430903
12.833333,-0.485498
12.836111,-0.486646
12.838889,-0.399795
12.841667,-0.315158
12.844444,-0.340284
12.847222,-0.396413
12.85,-0.452298
12.852778,-0.537091
12.855556,-0.509346
12.858333,-0.426027
12.861111,-0.38603
12.863889,-0.410985
12.866667,-0.407967
12.869444,-0.531276
12.872222,-0.399363
12.875,-0.17014
12.877778,0.13456
12.880556,0.439953
12.883333,0.625497
12.886111,0.582784
12.888889,0.363456
12.891667,0.027881
12.894444,-0.260734
12.897222,-0.416021
12.9,-0.469047
12.902778,-0.476701
12.905556,-0.512788
12.908333,-0.504935
12.911111,-0.555846
12.913889,-0.543816
12.916667,-0.42531
12.919444,-0.363918
12.922222,-0.359312
12.925,-0.31671
12.927778,-0.381591
12.930556,-0.447831
12.933333,-0.477637
12.936111,-0.394986
12.938889,-0.326794
12.941667,-0.292165
12.944444,-0.295139
12.947222,-0.29557
12.95,-0.404599
12.952778,-0.446314
12.955556,-0.342508
12.958333,-0.254979
12.961111,-0.23123
12.963889,-0.171322
12.966667,-0.255896
12.969444,-0.325568
12.972222,-0.283627
12.975,-0.28698
12.977778,-0.206836
12.980556,-0.106953
12.983333,-0.081578
12.986111,-0.1305
12.988889,-0.205087
12.991667,-0.228569
12.994444,-0.136368
12.997222,-0.121103
13.0,-0.018155
13.002778,-0.055199
13.005556,-0.009702
13.008333,-0.02628
13.011111,-0.125339
13.013889,-0.17519
13.016667,-0.123892
13.019444,-0.01889
13.022222,0.025266
13.025,-0.058045
13.027778,-0.0316
13.030556,-0.136492
13.033333,-0.190258
13.036111,-0.148638
13.038889,-0.166711
13.041667,-0.092721
13.044444,-0.10901
13.047222,-0.153261
13.05,-0.212368
13.052778,-0.307809
13.055556,-0.303224
13.058333,-0.271068
13.061111,-0.247577
13.063889,-0.177903
13.066667,-0.247441
13.069444,-0.373744
13.072222,-0.365429
13.075,-0.38743
13.077778,-0.319864
13.080556,-0.250782
13.083333,-0.237978
13.086111,-0.208482
13.088889,-0.341363
13.091667,-0.382408
13.094444,-0.437265
13.097222,-0.305818
13.1,-0.240793
13.102778,-0.272988
13.105556,-0.284746
13.108333,-0.337897
13.111111,-0.372697
13.113889,-0.451735
13.116667,-0.377373
13.119444,-0.320541
13.122222,-0.262737
13.125,-0.221675
13.127778,-0.329082
13.130556,-0.406501
13.133333,-0.391198
13.136111,-0.317636
13.138889,-0.343544
13.141667,-0.228825
13.144444,-0.307146
13.147222,-0.297718
13.15,-0.392905
13.152778,-0.398755
13.155556,-0.322489
13.158333,-0.31412
13.161111,-0.246324
13.163889,-0.245309
13.166667,-0.280075
13.169444,-0.366365
13.172222,-0.34575
13.175,-0.372628
13.177778,-0.307225
13.180556,-0.269021
13.183333,-0.215961
13.186111,-0.210338
13.188889,-0.329767
13.191667,-0.337947
13.194444,-0.386342
13.197222,-0.34879
13.2,-0.249581
13.202778,-0.243426
13.205556,-0.230013
13.208333,-0.304138
13.211111,-0.348732
13.213889,-0.330205
13.216667,-0.344691
13.219444,-0.27735
13.222222,-0.183838
13.225,-0.190197
13.227778,-0.304015
13.230556,-0.384295
13.233333,-0.386565
13.236111,-0.344077
13.238889,-0.278987
13.241667,-0.188048
13.244444,-0.219877
13.247222,-0.272562
13.25,-0.337715
13.252778,-0.345425
13.255556,-0.33956
13.258333,-0.274662
13.261111,-0.214463
13.263889,-0.194364
13.266667,-0.258269
13.269444,-0.294977
13.272222,-0.30032
13.275,-0.350671
13.277778,-0.293963
13.280556,-0.210621
13.283333,-0.138616
13.286111,-0.133988
13.288889,-0.302973
13.291667,-0.320743
13.294444,-0.400337
13.297222,-0.218926
13.3,-0.214132
13.302778,-0.170301
13.305556,-0.22359
13.308333,-0.276321
13.311111,-0.355185
13.313889,-0.356432
13.316667,-0.289246
13.319444,-0.158372
13.322222,-0.148241
13.325,-0.138624
13.327778,-0.229224
13.330556,-0.272647
13.333333,-0.364858
13.336111,-0.27012
13.338889,-0.187304
13.341667,-0.171007
13.344444,-0.147994
13.347222,-0.230846
13.35,-0.301114
13.352778,-0.319331
13.355556,-0.291512
13.358333,-0.286188
13.361111,-0.215413
13.363889,-0.127027
13.366667,-0.18167
13.369444,-0.260109
13.372222,-0.324051
13.375,-0.293352
13.377778,-0.248704
13.380556,-0.159899
13.383333,-0.168138
13.386111,-0.187537
13.388889,-0.206728
13.391667,-0.307579
13.394444,-0.26496
13.397222,-0.209155
13.4,-0.178699
13.402778,-0.11773
13.405556,-0.123451
13.408333,-0.200051
13.411111,-0.303897
13.413889,-0.267916
13.416667,-0.276581
13.419444,-0.195877
13.422222,-0.111573
13.425,-0.152512
13.427778,-0.167101
13.430556,-0.248846
13.433333,-0.282006
13.436111,-0.255962
13.438889,-0.176953
13.441667,-0.119738
13.444444,-0.118083
13.447222,-0.176804
13.45,-0.304383
13.452778,-0.305542
13.455556,-0.242552
13.458333,-0.169792
13.461111,-0.178393
13.463889,-0.116488
13.466667,-0.155711
13.469444,-0.231193
13.472222,-0.257565
13.475,-0.236247
13.477778,-0.184139
13.480556,-0.103124
13.483333,-0.127019
13.486111,-0.079923
13.488889,-0.169707
13.491667,-0.18858
13.494444,-0.251577
13.497222,-0.17926
13.5,-0.144308
13.502778,-0.176931
13.505556,-0.148718
13.508333,-0.178282
13.511111,-0.226291
13.513889,-0.251578
13.516667,-0.183347
13.519444,-0.153973
13.522222,-0.133698
13.525,-0.107679
13.527778,-0.159442
13.530556,-0.217964
13.533333,-0.218861
13.536111,-0.203777
13.538889,-0.155528
13.541667,-0.147877
13.544444,-0.108032
13.547222,-0.082072
13.55,-0.193058
13.552778,-0.199714
13.555556,-0.170939
13.558333,-0.084792
13.561111,-0.014192
13.563889,-0.039355
13.566667,-0.057021
13.569444,-0.102007
13.572222,-0.063728
13.575,-0.113643
13.577778,-0.071162
13.580556,-0.038151
13.583333,0.013377
13.586111,0.0659
13.588889,-0.079867
13.591667,-0.076059
13.594444,-0.11142
13.597222,-0.064027
13.6,-0.017413
13.602778,0.086702
13.605556,0.008027
13.608333,-0.061464
13.611111,-0.172205
13.613889,-0.158891
13.616667,-0.127247
13.619444,-0.093175
13.622222,0.014769
13.625,-0.002235
13.627778,-0.136332
13.630556,-0.11555
13.633333,-0.195747
13.636111,-0.145454
13.638889,-0.097088
13.641667,-0.095025
13.644444,0.004518
13.647222,-0.087762
13.65,-0.156183
13.652778,-0.244962
13.655556,-0.252393
13.658333,-0.178178
13.661111,-0.119888
13.663889,-0.113192
13.666667,-0.016469
13.669444,0.127774
13.672222,0.301277
13.675,0.522246
13.677778,0.771829
13.680556,0.968302
13.683333,0.865361
13.686111,0.623269
13.688889,0.242752
13.691667,-0.02042
13.694444,-0.116924
13.697222,-0.250467
13.7,-0.223797
13.702778,-0.138758
13.705556,-0.183373
13.708333,-0.17812
13.711111,-0.214546
13.713889,-0.200229
13.716667,-0.15907
13.719444,-0.049328
13.722222,0.007326
13.725,0.044193
13.727778,-0.051811
13.730556,-0.062952
13.733333,-0.144911
13.736111,-0.092844
13.738889,-0.044601
13.741667,0.086933
13.744444,0.092422
13.747222,-0.037875
13.75,-0.005673
13.752778,-0.055372
13.755556,-0.016846
13.758333,-0.010877
13.761111,0.132672
13.763889,0.165601
13.766667,0.137054
13.769444,0.049727
13.772222,0.043325
13.775,0.083982
13.777778,0.173071
13.780556,0.223898
13.783333,0.269682
13.786111,0.186718
13.788889,0.131585
13.791667,0.185447
13.794444,0.172441
13.797222,0.182851
13.8,0.287425
13.802778,0.312594
13.805556,0.312074
13.808333,0.249215
13.811111,0.19314
13.813889,0.174561
13.816667,0.176871
13.819444,0.317568
13.822222,0.403485
13.825,0.385936
13.827778,0.279488
13.830556,0.157497
13.833333,0.192346
13.836111,0.163484
13.838889,0.229708
13.841667,0.304416
13.844444,0.194574
13.847222,0.201867
13.85,0.087519
13.852778,0.037073
13.855556,0.093017
13.858333,0.077102
13.861111,0.17829
13.863889,0.199922
13.866667,0.076419
13.869444,0.01177
13.872222,-0.042631
13.875,0.006022
13.877778,-0.005241
13.880556,0.085725
13.883333,0.188809
13.886111,0.0559
13.888889,0.048379
13.891667,-0.040892
13.894444,-0.00452
13.897222,-0.042367
13.9,-0.008864
13.902778,0.066867
13.905556,0.03792
13.908333,0.046646
13.911111,-0.012104
13.913889,-0.091006
13.916667,0.038302
13.919444,0.054908
13.922222,0.128925
13.925,0.166528
13.927778,0.032546
13.930556,-0.070912
13.933333,-0.033591
13.936111,0.004544
13.938889,0.064316
13.941667,0.04192
13.944444,0.09974
13.947222,0.07875
13.95,0.009283
13.952778,-0.085869
13.955556,-0.061644
13.958333,0.029494
13.961111,0.112253
13.963889,0.119797
13.966667,0.084482
13.969444,-0.032003
13.972222,-0.03801
13.975,-0.033236
13.977778,0.031967
13.980556,0.069241
13.983333,0.081631
13.986111,0.123122
13.988889,0.065181
13.991667,-0.022008
13.994444,-0.036821
13.997222,0.025259
14.0,0.097176
14.002778,0.109526
14.005556,0.157866
14.008333,0.070779
14.011111,-0.013911
14.013889,-0.037986
14.016667,0.055499
14.019444,0.075008
14.022222,0.111751
14.025,0.123158
14.027778,0.111776
14.030556,-0.010987
14.033333,0.006276
14.036111,0.015357
14.038889,0.082125
14.041667,0.1675
14.044444,0.162613
14.047222,0.047906
14.05,0.067094
14.052778,0.027581
14.055556,0.020139
14.058333,0.025791
14.061111,0.19793
14.063889,0.206792
14.066667,0.099114
14.069444,0.040469
14.072222,-0.018067
14.075,-0.019996
14.077778,0.046827
14.080556,0.070478
14.083333,0.171403
14.086111,0.152568
14.088889,0.074955
14.091667,0.014495
14.094444,0.049546
14.097222,0.055213
14.1,0.153977
14.102778,0.174263
14.105556,0.133259
14.108333,0.101576
14.111111,0.005291
14.113889,0.023122
14.116667,0.077552
14.119444,0.133026
14.122222,0.158061
14.125,0.196149
14.127778,0.071286
14.130556,0.029202
14.133333,-0.035176
14.136111,0.065291
14.138889,0.142015
14.141667,0.203448
14.144444,0.244177
14.147222,0.142984
14.15,0.073777
14.152778,0.067169
14.155556,0.052183
14.158333,0.143517
14.161111,0.166632
14.163889,0.180304
14.166667,0.158034
14.169444,0.122461
14.172222,0.026782
14.175,-0.001682
14.177778,0.157415
14.180556,0.211551
14.183333,0.204617
14.186111,0.165786
14.188889,0.099698
14.191667,0.080707
14.194444,0.112518
14.197222,0.101608
14.2,0.138906
14.202778,0.21177
14.205556,0.169206
14.208333,0.14485
14.211111,0.042423
14.213889,0.095631
14.216667,0.145673
14.219444,0.1573
14.222222,0.23818
14.225,0.197999
14.227778,0.15038
14.230556,0.083961
14.233333,0.051802
14.236111,0.093663
14.238889,0.150499
14.241667,0.211268
14.244444,0.238386
14.247222,0.159603
14.25,0.061818
14.252778,0.02897
14.255556,0.090334
14.258333,0.14608
14.261111,0.180263
14.263889,0.228772
14.266667,0.204229
14.269444,0.135408
14.272222,0.104801
14.275,0.101388
14.277778,0.175289
14.280556,0.214276
14.283333,0.298376
14.286111,0.221896
14.288889,0.143438
14.291667,0.054274
14.294444,0.095004
14.297222,0.111134
14.3,0.186815
14.302778,0.216058
14.305556,0.22567
14.308333,0.093383
14.311111,0.078639
14.313889,0.104958
14.316667,0.120295
14.319444,0.146636
14.322222,0.255451
14.325,0.24324
14.327778,0.165309
14.330556,0.130243
14.333333,0.141304
14.336111,0.115584
14.338889,0.233886
14.341667,0.300997
14.344444,0.246409
14.347222,0.17393
14.35,0.163839
14.352778,0.104976
14.355556,0.077622
14.358333,0.188038
14.361111,0.173031
14.363889,0.201768
14.366667,0.273652
14.369444,0.173989
14.372222,0.111464
14.375,0.131
14.377778,0.15635
14.380556,0.276809
14.383333,0.293095
14.386111,0.246782
14.388889,0.157124
14.391667,0.211374
14.394444,0.194804
14.397222,0.205449
14.4,0.277344
14.402778,0.309777
14.405556,0.332003
14.408333,0.278615
14.411111,0.135757
14.413889,0.191716
14.416667,0.175014
14.419444,0.369129
14.422222,0.402164
14.425,0.412225
14.427778,0.309567
14.430556,0.194674
14.433333,0.154729
14.436111,0.255365
14.438889,0.326162
14.441667,0.329637
14.444444,0.291823
14.447222,0.220899
14.45,0.207161
14.452778,0.103962
14.455556,0.120106
14.458333,0.300125
14.461111,0.285002
14.463889,0.265714
14.466667,0.209427
14.469444,0.149686
14.472222,0.099212
14.475,0.084836
14.477778,0.235208
14.480556,0.195557
14.483333,0.270481
14.486111,0.227465
14.488889,0.190352
14.491667,0.096297
14.494444,0.06024
14.497222,0.177233
14.5,0.141373
14.502778,0.241901
14.505556,0.249615
14.508333,0.354307
14.511111,0.44732
14.513889,0.666018
14.516667,0.972245
14.519444,1.17254
14.522222,1.245267
14.525,1.091528
14.527778,0.824072
14.530556,0.457336
14.533333,0.231129
14.536111,0.014499
14.538889,0.085715
14.541667,0.11926
14.544444,0.066479
14.547222,0.118945
14.55,0.073575
14.552778,0.047695
14.555556,0.11029
14.558333,0.194703
14.561111,0.294089
14.563889,0.285743
14.566667,0.268643
14.569444,0.175125
14.572222,0.196692
14.575,0.204276
14.577778,0.176029
14.580556,0.230024
14.583333,0.336414
14.586111,0.275878
14.588889,0.224958
14.591667,0.125533
14.594444,0.174093
14.597222,0.200394
14.6,0.353464
14.602778,0.33017
14.605556,0.373527
14.608333,0.312434
14.611111,0.255407
14.613889,0.290246
14.616667,0.291501
14.619444,0.372447
14.622222,0.527871
14.625,0.448387
14.627778,0.402486
14.630556,0.377666
14.633333,0.360444
14.636111,0.445194
14.638889,0.515032
14.641667,0.487693
14.644444,0.604136
14.647222,0.574627
14.65,0.484676
14.652778,0.437784
14.655556,0.437217
14.658333,0.496851
14.661111,0.585354
14.663889,0.54753
14.666667,0.544862
14.669444,0.50027
14.672222,0.471679
14.675,0.414234
14.677778,0.456161
14.680556,0.561428
14.683333,0.568205
14.686111,0.484442
14.688889,0.456351
14.691667,0.285818
14.694444,0.372593
14.697222,0.422691
14.7,0.396842
14.702778,0.459952
14.705556,0.390276
14.708333,0.311758
14.711111,0.307773
14.713889,0.221486
14.716667,0.286409
14.719444,0.355785
14.722222,0.359798
14.725,0.372468
14.727778,0.302171
14.730556,0.234304
14.733333,0.199154
14.736111,0.224846
14.738889,0.306263
14.741667,0.286252
14.744444,0.310175
14.747222,0.260687
14.75,0.176633
14.752778,0.141644
14.755556,0.209622
14.758333,0.210973
14.761111,0.29874
14.763889,0.336278
14.766667,0.261454
14.769444,0.195515
14.772222,0.147069
14.775,0.167228
14.777778,0.202461
14.780556,0.288066
14.783333,0.336879
14.786111,0.337211
14.788889,0.210258
14.791667,0.17162
14.794444,0.12577
14.797222,0.201103
14.8,0.362083
14.802778,0.30964
14.805556,0.312627
14.808333,0.205291
14.811111,0.180003
14.813889,0.133051
14.816667,0.181087
14.819444,0.254979
14.822222,0.313495
14.825,0.311581
14.827778,0.275432
14.830556,0.174333
14.833333,0.160835
14.836111,0.211008
14.838889,0.218148
14.841667,0.321287
14.844444,0.336313
14.847222,0.229963
14.85,0.123422
14.852778,0.174127
14.855556,0.197836
14.858333,0.226387
14.861111,0.327853
14.863889,0.241887
14.866667,0.240591
14.869444,0.212738
14.872222,0.141393
14.875,0.191467
14.877778,0.194879
14.880556,0.324224
14.883333,0.327309
14.886111,0.25243
14.888889,0.199365
14.891667,0.140796
14.894444,0.086237
14.897222,0.13551
14.9,0.270723
14.902778,0.30899
14.905556,0.240625
14.908333,0.132684
14.911111,0.186172
14.913889,0.150624
14.916667,0.241309
14.919444,0.291833
14.922222,0.280046
14.925,0.319618
14.927778,0.191307
14.930556,0.158952
14.933333,0.156218
14.936111,0.197847
14.938889,0.23785
14.941667,0.316041
14.944444,0.338225
14.947222,0.242228
14.95,0.162171
14.952778,0.115158
14.955556,0.14515
14.958333,0.197081
14.961111,0.284718
14.963889,0.27524
14.966667,0.31992
14.969444,0.220604
14.972222,0.14304
14.975,0.158743
14.977778,0.19172
14.980556,0.284048
14.983333,0.266078
14.986111,0.257776
14.988889,0.191559
14.991667,0.117318
14.994444,0.122668
14.997222,0.225978
15.0,0.225626
15.002778,0.277187
15.005556,0.271434
15.008333,0.203716
15.011111,0.17808
15.013889,0.082329
15.016667,0.147586
15.019444,0.229028
15.022222,0.273351
15.025,0.295293
15.027778,0.192592
15.030556,0.105253
15.033333,0.145942
15.036111,0.194171
15.038889,0.204916
15.041667,0.267859
15.044444,0.290768
15.047222,0.213492
15.05,0.146523
15.052778,0.142421
15.055556,0.190057
15.058333,0.180423
15.061111,0.281475
15.063889,0.338007
15.066667,0.228956
15.069444,0.155506
15.072222,0.131785
15.075,0.116606
15.077778,0.205772
15.080556,0.210851
15.083333,0.259333
15.086111,0.21766
15.088889,0.145685
15.091667,0.10564
15.094444,0.09746
15.097222,0.166849
15.1,0.272628
15.102778,0.265821
15.105556,0.270458
15.108333,0.20367
15.111111,0.12988
15.113889,0.078079
15.116667,0.174814
15.119444,0.206001
15.122222,0.27831
15.125,0.264239
15.127778,0.247897
