timestamp,acc_x,acc_y,acc_z
2026-03-14 09:16:23.050,-1.5819,-0.9964,9.2161
2026-03-14 09:16:23.060,-1.3307,-1.1789,9.3259
2026-03-14 09:16:23.070,-1.3621,-1.1767,9.6817
2026-03-14 09:16:23.080,-1.124,-1.15,9.3986
2026-03-14 09:16:23.090,-1.2185,-1.2408,9.3089
2026-03-14 09:16:23.100,-1.1021,-0.77,9.2683
2026-03-14 09:16:23.110,-0.7453,-0.6977,10.1975
2026-03-14 09:16:23.120,-0.7795,-0.5551,9.7646
2026-03-14 09:16:23.130,-0.4538,-0.2935,9.5426
2026-03-14 09:16:23.140,-0.342,-0.1961,10.0114
2026-03-14 09:16:23.150,-0.1143,-0.2064,9.5138
2026-03-14 09:16:23.160,-0.0141,0.2444,9.7571
2026-03-14 09:16:23.170,0.1426,0.4191,9.7531
2026-03-14 09:16:23.180,0.6712,0.69,9.9481
2026-03-14 09:16:23.190,0.4656,0.5378,9.9625
2026-03-14 09:16:23.200,0.8734,0.7776,10.1877
2026-03-14 09:16:23.210,1.1423,0.9589,9.9818
2026-03-14 09:16:23.220,1.2163,1.1094,9.9659
2026-03-14 09:16:23.230,1.1751,0.8083,10.0371
2026-03-14 09:16:23.240,1.4568,1.1325,9.7475
2026-03-14 09:16:23.250,1.3994,1.0728,9.3851
2026-03-14 09:16:23.260,1.5703,0.8039,9.9471
2026-03-14 09:16:23.270,1.2918,0.8409,9.7414
2026-03-14 09:16:23.280,1.2487,0.5082,9.5176
2026-03-14 09:16:23.290,1.1539,0.3703,9.8251
2026-03-14 09:16:23.300,1.4527,0.2493,9.9146
2026-03-14 09:16:23.310,1.4029,-0.1218,9.6834
2026-03-14 09:16:23.320,1.0596,-0.0553,9.4031
2026-03-14 09:16:23.330,1.2038,0.2403,9.773
2026-03-14 09:16:23.340,0.9337,0.0767,9.3503
2026-03-14 09:16:23.350,0.9158,-0.4172,9.2258
2026-03-14 09:16:23.360,0.4731,0.014,9.8798
2026-03-14 09:16:23.370,0.5559,-0.0094,9.9447
2026-03-14 09:16:23.380,0.5376,-0.0247,9.77
2026-03-14 09:16:23.390,0.6216,0.1923,9.849
2026-03-14 09:16:23.400,-0.0472,0.4519,10.3884
2026-03-14 09:16:23.410,0.5006,0.2803,9.601
2026-03-14 09:16:23.420,0.1633,0.0678,9.6364
2026-03-14 09:16:23.430,-0.3488,0.3557,9.3411
2026-03-14 09:16:23.440,,0.3547,9.9141
2026-03-14 09:16:23.450,-0.2396,,9.7807
2026-03-14 09:16:23.460,-0.2976,0.3528,10.0041
2026-03-14 09:16:23.470,-0.5633,0.2844,10.3693
2026-03-14 09:16:23.480,-0.7543,0.0521,10.2469
2026-03-14 09:16:23.490,-1.0316,-0.0081,10.1195
2026-03-14 09:16:23.500,-1.2691,-0.0411,9.7786
2026-03-14 09:16:23.510,-1.1654,0.1561,9.4753
2026-03-14 09:16:23.520,-1.1332,-0.3126,9.856
2026-03-14 09:16:23.530,-1.2102,-0.6626,9.9226
2026-03-14 09:16:23.540,-1.3352,-0.7195,9.9669
2026-03-14 09:16:23.550,-1.3239,-0.8152,9.6789
2026-03-14 09:16:23.560,-1.3985,-0.9313,10.1539
2026-03-14 09:16:23.570,-1.4978,-1.0791,10.1114
2026-03-14 09:16:23.580,-1.5089,-1.1162,9.8331
2026-03-14 09:16:23.590,-1.4931,-1.023,9.4637
2026-03-14 09:16:23.600,-1.4409,-1.4274,9.6431
2026-03-14 09:16:23.610,-1.1509,-1.0024,9.4125
2026-03-14 09:16:23.620,-0.9749,-1.0337,9.4419
2026-03-14 09:16:23.630,-0.99,-0.8534,9.3799
2026-03-14 09:16:23.640,-0.8566,-0.957,9.8921
2026-03-14 09:16:23.650,-0.6301,-0.5585,9.5951
2026-03-14 09:16:23.660,-0.5275,-0.2079,10.0358
2026-03-14 09:16:23.670,-0.4252,-0.0262,10.4778
2026-03-14 09:16:23.680,0.0582,0.1623,9.9047
2026-03-14 09:16:23.690,-0.0351,0.426,9.9924
2026-03-14 09:16:23.700,0.4109,0.6815,9.8205
2026-03-14 09:16:23.710,0.5932,1.1023,9.419
2026-03-14 09:16:23.720,0.693,0.8939,9.9044
2026-03-14 09:16:23.730,0.9444,0.9194,10.2277
2026-03-14 09:16:23.740,0.9462,1.1774,10.4131
2026-03-14 09:16:23.750,1.1949,1.2637,9.7573
2026-03-14 09:16:23.760,0.9999,1.0031,9.9266
2026-03-14 09:16:23.770,1.2109,1.2345,9.8541
2026-03-14 09:16:23.780,1.2693,1.1259,9.5889
2026-03-14 09:16:23.790,1.2376,0.5161,9.7462
2026-03-14 09:16:23.800,1.5607,0.6363,9.6806
2026-03-14 09:16:23.810,1.483,0.5509,9.9545
2026-03-14 09:16:23.820,1.2835,0.4405,9.4626
2026-03-14 09:16:23.830,1.311,0.3811,10.0862
2026-03-14 09:16:23.840,1.0207,0.2425,9.8601
2026-03-14 09:16:23.850,0.8133,-0.1221,10.081
2026-03-14 09:16:23.860,1.1386,0.0804,9.6904
2026-03-14 09:16:23.870,0.9133,-0.2236,9.3198
2026-03-14 09:16:23.880,0.7082,0.0207,8.9502
2026-03-14 09:16:23.890,0.6295,-0.3015,9.0242
2026-03-14 09:16:23.900,0.5548,0.1186,9.3671
2026-03-14 09:16:23.910,0.2367,-0.2191,9.8752
2026-03-14 09:16:23.920,0.6539,0.2038,9.8808
2026-03-14 09:16:23.930,0.2889,0.1097,10.0532
2026-03-14 09:16:23.940,-0.0573,0.445,9.9915
2026-03-14 09:16:23.950,0.113,0.0584,9.8979
2026-03-14 09:16:23.960,0.0198,0.3542,9.7606
2026-03-14 09:16:23.970,-0.4983,0.3424,9.7112
2026-03-14 09:16:23.980,-0.4037,0.2304,9.6761
2026-03-14 09:16:23.990,-0.8571,0.3906,10.0076
2026-03-14 09:16:24.000,-0.675,0.0646,9.9654
2026-03-14 09:16:24.010,-0.852,-0.1129,10.327
2026-03-14 09:16:24.020,-0.9889,-0.1403,10.26
2026-03-14 09:16:24.030,-1.1424,-0.292,10.2248
2026-03-14 09:16:24.040,-1.0728,-0.487,9.8634
2026-03-14 09:16:24.050,-1.2091,-0.2585,9.8252
2026-03-14 09:16:24.060,-1.2779,-0.8701,9.7182
2026-03-14 09:16:24.070,-1.5809,-0.708,
2026-03-14 09:16:24.080,-1.3363,-0.9315,9.8761
2026-03-14 09:16:24.090,,-0.9266,9.6243
2026-03-14 09:16:24.100,-1.4742,-0.9879,10.0045
2026-03-14 09:16:24.110,-1.5373,-1.3193,9.8076
2026-03-14 09:16:24.120,-1.0935,-1.1046,9.9129
2026-03-14 09:16:24.130,-1.2302,-1.0972,9.3353
2026-03-14 09:16:24.140,-1.4336,-0.9042,9.6247
2026-03-14 09:16:24.150,-1.0555,-0.8599,8.9455
2026-03-14 09:16:24.160,-0.6615,-1.0102,9.2212
2026-03-14 09:16:24.170,-0.9208,-0.6955,9.686
2026-03-14 09:16:24.180,-0.7192,-0.2687,10.0973
2026-03-14 09:16:24.190,-0.4973,-0.1468,9.646
2026-03-14 09:16:24.200,-0.2377,-0.0407,
2026-03-14 09:16:24.210,-0.0711,0.1727,10.2934
2026-03-14 09:16:24.220,0.2527,0.5388,10.1115
2026-03-14 09:16:24.230,0.251,0.7057,9.908
2026-03-14 09:16:24.240,0.6895,0.7809,9.3753
2026-03-14 09:16:24.250,1.1658,1.05,9.7922
2026-03-14 09:16:24.260,1.1879,0.9325,10.0293
2026-03-14 09:16:24.270,1.2031,0.9485,9.992
2026-03-14 09:16:24.280,1.0739,1.0012,9.9366
2026-03-14 09:16:24.290,1.2876,0.9265,9.976
2026-03-14 09:16:24.300,1.2401,0.9337,10.2528
2026-03-14 09:16:24.310,1.3536,0.9523,9.7045
2026-03-14 09:16:24.320,1.5388,0.7829,
2026-03-14 09:16:24.330,1.6233,0.6739,9.6054
2026-03-14 09:16:24.340,1.6061,0.6004,9.4854
2026-03-14 09:16:24.350,1.2452,0.4142,9.5737
2026-03-14 09:16:24.360,1.1925,0.5013,9.7214
2026-03-14 09:16:24.370,1.3221,0.0826,9.6888
2026-03-14 09:16:24.380,1.2661,-0.0215,9.4413
2026-03-14 09:16:24.390,1.1165,0.1031,9.7168
2026-03-14 09:16:24.400,0.7513,0.2447,9.5667
2026-03-14 09:16:24.410,0.6579,0.0241,9.4216
2026-03-14 09:16:24.420,0.76,0.1155,9.2365
2026-03-14 09:16:24.430,0.847,0.3094,9.3672
2026-03-14 09:16:24.440,0.3348,0.0446,9.4355
2026-03-14 09:16:24.450,0.2497,0.1506,9.5269
2026-03-14 09:16:24.460,0.2987,0.0758,10.2036
2026-03-14 09:16:24.470,0.1645,0.2488,10.3309
2026-03-14 09:16:24.480,-0.1608,0.1097,10.3532
2026-03-14 09:16:24.490,-0.1532,0.5383,9.802
2026-03-14 09:16:24.500,-0.1185,0.3118,9.9997
2026-03-14 09:16:24.510,-0.4655,0.0936,9.4158
2026-03-14 09:16:24.520,-0.5265,0.3652,9.9478
2026-03-14 09:16:24.530,-0.6985,0.1339,10.1912
2026-03-14 09:16:24.540,-1.0247,-0.0928,10.1754
2026-03-14 09:16:24.550,-1.0715,-0.0694,10.1824
2026-03-14 09:16:24.560,-1.1184,-0.1373,10.1651
2026-03-14 09:16:24.570,-1.1294,-0.2328,10.0712
2026-03-14 09:16:24.580,-1.4082,-0.5319,10.3087
2026-03-14 09:16:24.590,-1.0647,-0.9546,9.9416
2026-03-14 09:16:24.600,-1.4334,-1.0746,9.8413
2026-03-14 09:16:24.610,-1.4952,-0.7395,9.5891
2026-03-14 09:16:24.620,-1.2835,-1.1829,9.1939
2026-03-14 09:16:24.630,-1.4879,-1.3563,10.0023
2026-03-14 09:16:24.640,-1.4421,-1.2292,9.7033
2026-03-14 09:16:24.650,-1.0562,-1.259,9.6658
2026-03-14 09:16:24.660,-1.2772,-1.007,9.7943
2026-03-14 09:16:24.670,-1.1925,-1.1812,9.8116
2026-03-14 09:16:24.680,-1.1628,-0.7273,10.0032
2026-03-14 09:16:24.690,-0.9084,-0.8019,9.4699
2026-03-14 09:16:24.700,-0.559,-0.5217,9.8601
2026-03-14 09:16:24.710,-0.6563,-0.5208,9.4002
2026-03-14 09:16:24.720,0.0565,-0.1701,9.5929
2026-03-14 09:16:24.730,-0.1296,-0.0733,9.8386
2026-03-14 09:16:24.740,-0.0223,0.2499,10.189
2026-03-14 09:16:24.750,0.3359,0.5766,10.3174
2026-03-14 09:16:24.760,0.6309,0.5464,10.1521
2026-03-14 09:16:24.770,0.5343,0.8831,10.2753
2026-03-14 09:16:24.780,1.1493,0.7864,10.0844
2026-03-14 09:16:24.790,0.8814,0.7281,9.8689
2026-03-14 09:16:24.800,1.3418,0.9829,9.776
2026-03-14 09:16:24.810,1.196,1.0535,9.7043
2026-03-14 09:16:24.820,1.0768,0.7519,9.8249
2026-03-14 09:16:24.830,1.4925,0.9369,9.8749
2026-03-14 09:16:24.840,1.4387,0.5541,9.8928
2026-03-14 09:16:24.850,1.6934,0.5794,10.1591
2026-03-14 09:16:24.860,1.676,0.3474,9.844
2026-03-14 09:16:24.870,1.432,0.5665,9.6973
2026-03-14 09:16:24.880,1.4661,0.3265,9.4126
2026-03-14 09:16:24.890,1.1873,0.2589,9.188
2026-03-14 09:16:24.900,1.026,0.2356,
2026-03-14 09:16:24.910,1.0265,0.0632,9.7805
2026-03-14 09:16:24.920,0.9582,-0.079,9.6482
2026-03-14 09:16:24.930,0.7283,0.1803,9.9154
2026-03-14 09:16:24.940,0.76,-0.0436,10.1508
2026-03-14 09:16:24.950,0.4844,-0.4113,9.7833
2026-03-14 09:16:24.960,0.4392,-0.0414,9.6311
2026-03-14 09:16:24.970,0.4468,0.054,9.3138
2026-03-14 09:16:24.980,0.4174,-0.0024,9.5512
2026-03-14 09:16:24.990,0.1184,0.0649,9.7772
2026-03-14 09:16:25.000,0.061,0.3235,10.059
2026-03-14 09:16:25.010,-0.1578,0.1234,10.1732
2026-03-14 09:16:25.020,-0.2316,0.1962,10.1838
2026-03-14 09:16:25.030,-0.1303,,10.5148
2026-03-14 09:16:25.040,-0.3374,0.254,10.2785
2026-03-14 09:16:25.050,-0.5886,0.2974,9.6235
2026-03-14 09:16:25.060,-0.6834,0.0958,9.8929
2026-03-14 09:16:25.070,-0.9438,0.1857,9.6699
2026-03-14 09:16:25.080,-0.9648,-0.4145,9.8194
2026-03-14 09:16:25.090,-1.3379,-0.1389,10.1281
2026-03-14 09:16:25.100,-1.2703,-0.125,9.8782
2026-03-14 09:16:25.110,-1.4922,-0.3695,10.3884
2026-03-14 09:16:25.120,-1.4921,-0.9047,9.9917
2026-03-14 09:16:25.130,-1.5459,-0.8322,
2026-03-14 09:16:25.140,-1.6227,-1.1482,9.6551
2026-03-14 09:16:25.150,-1.4056,-1.1156,9.4592
2026-03-14 09:16:25.160,-1.4804,-1.2737,9.1762
2026-03-14 09:16:25.170,-1.4259,-0.911,9.417
2026-03-14 09:16:25.180,-1.2547,-0.9184,9.5013
2026-03-14 09:16:25.190,-1.2105,-0.9242,9.5345
2026-03-14 09:16:25.200,-0.8311,-0.8245,10.0791
2026-03-14 09:16:25.210,-1.0066,-0.9114,9.9815
2026-03-14 09:16:25.220,-0.491,-0.6944,9.7626
2026-03-14 09:16:25.230,-0.7658,-0.5154,9.5897
2026-03-14 09:16:25.240,-0.3965,-0.2511,9.7562
2026-03-14 09:16:25.250,-0.0425,0.0804,9.5129
2026-03-14 09:16:25.260,-0.172,0.2903,9.5114
2026-03-14 09:16:25.270,0.2508,0.3896,10.1429
2026-03-14 09:16:25.280,0.428,0.105,10.3195
2026-03-14 09:16:25.290,0.3742,0.924,10.4179
2026-03-14 09:16:25.300,0.7932,0.9635,10.5226
2026-03-14 09:16:25.310,1.1252,0.8162,9.9056
2026-03-14 09:16:25.320,,1.0877,10.0915
2026-03-14 09:16:25.330,0.8184,0.9378,9.9765
2026-03-14 09:16:25.340,1.0473,0.8808,9.7486
2026-03-14 09:16:25.350,1.4644,1.1505,9.3628
2026-03-14 09:16:25.360,1.1315,0.7216,9.9404
2026-03-14 09:16:25.370,1.2084,1.0739,9.7425
2026-03-14 09:16:25.380,1.1825,0.6451,9.8633
2026-03-14 09:16:25.390,1.2651,0.4343,9.8819
2026-03-14 09:16:25.400,1.4041,0.504,9.8422
2026-03-14 09:16:25.410,1.154,0.5151,9.6947
2026-03-14 09:16:25.420,1.1486,,9.6665
2026-03-14 09:16:25.430,1.0129,0.3149,9.2395
2026-03-14 09:16:25.440,0.9602,-0.2808,9.7237
2026-03-14 09:16:25.450,0.7584,0.1078,9.6607
2026-03-14 09:16:25.460,0.8765,-0.337,9.7789
2026-03-14 09:16:25.470,0.8415,0.0644,10.0555
2026-03-14 09:16:25.480,0.5055,0.1077,9.6458
2026-03-14 09:16:25.490,0.354,-0.0417,9.4553
2026-03-14 09:16:25.500,0.4398,0.0684,9.8398
2026-03-14 09:16:25.510,0.1018,0.4399,9.7052
2026-03-14 09:16:25.520,-0.106,0.2485,9.4486
2026-03-14 09:16:25.530,-0.3043,0.2226,9.8665
2026-03-14 09:16:25.540,-0.092,0.4742,9.9774
2026-03-14 09:16:25.550,-0.2449,0.3433,10.1818
2026-03-14 09:16:25.560,-0.4204,0.3767,10.2522
2026-03-14 09:16:25.570,-0.2342,0.3598,10.1776
2026-03-14 09:16:25.580,-0.6309,0.1398,10.2616
2026-03-14 09:16:25.590,-0.9466,0.2134,9.8935
2026-03-14 09:16:25.600,-0.9148,0.1505,9.7935
2026-03-14 09:16:25.610,-1.095,-0.4886,10.0652
2026-03-14 09:16:25.620,-1.1979,-0.3367,9.5086
2026-03-14 09:16:25.630,-1.4439,-0.7294,10.3061
2026-03-14 09:16:25.640,-1.5008,-0.8507,9.7965
2026-03-14 09:16:25.650,-1.5973,-1.1001,10.0484
2026-03-14 09:16:25.660,-1.4429,-1.1553,10.1374
2026-03-14 09:16:25.670,-1.6101,-1.0999,9.6578
2026-03-14 09:16:25.680,-1.5609,-1.2266,9.7091
2026-03-14 09:16:25.690,-1.5631,-1.0117,9.2424
2026-03-14 09:16:25.700,-1.0712,-1.2128,9.4634
2026-03-14 09:16:25.710,-1.3638,-1.2742,9.4727
2026-03-14 09:16:25.720,-1.1805,-1.1695,
2026-03-14 09:16:25.730,-1.0122,-1.0564,9.6037
2026-03-14 09:16:25.740,-0.6136,-0.5484,10.2383
2026-03-14 09:16:25.750,-0.964,-0.692,9.7494
2026-03-14 09:16:25.760,-0.7962,-0.4071,10.1624
2026-03-14 09:16:25.770,-0.3412,-0.1578,9.9082
2026-03-14 09:16:25.780,-0.1578,-0.2394,9.5208
2026-03-14 09:16:25.790,-0.1577,0.3374,9.7444
2026-03-14 09:16:25.800,0.1517,0.4278,9.5208
2026-03-14 09:16:25.810,0.615,0.2699,9.8426
2026-03-14 09:16:25.820,0.6289,1.0997,10.3584
2026-03-14 09:16:25.830,0.7352,1.062,10.0438
2026-03-14 09:16:25.840,0.7632,1.0213,10.3243
2026-03-14 09:16:25.850,1.0877,1.1023,10.2829
2026-03-14 09:16:25.860,1.0886,0.9499,9.6587
2026-03-14 09:16:25.870,1.373,0.8833,9.9588
2026-03-14 09:16:25.880,1.2627,0.8872,9.6723
2026-03-14 09:16:25.890,1.2712,0.7994,9.4677
2026-03-14 09:16:25.900,1.3406,0.686,9.6306
2026-03-14 09:16:25.910,1.1437,0.5615,9.595
2026-03-14 09:16:25.920,1.3105,0.4158,10.0108
2026-03-14 09:16:25.930,1.3669,0.4154,9.9991
2026-03-14 09:16:25.940,1.3528,0.2566,9.6982
2026-03-14 09:16:25.950,0.9846,0.2255,9.8174
2026-03-14 09:16:25.960,0.9273,0.0318,9.6123
2026-03-14 09:16:25.970,0.7242,-0.0465,9.1501
2026-03-14 09:16:25.980,0.7271,0.1459,9.0051
2026-03-14 09:16:25.990,0.8482,-0.0245,9.7209
2026-03-14 09:16:26.000,0.7867,0.0113,9.6037
2026-03-14 09:16:26.010,0.3143,-0.2641,
2026-03-14 09:16:26.020,0.492,0.2357,9.7958
2026-03-14 09:16:26.030,0.1926,0.2787,9.941
2026-03-14 09:16:26.040,0.1765,-0.1793,9.7925
2026-03-14 09:16:26.050,0.0635,0.5181,9.7236
2026-03-14 09:16:26.060,0.0097,0.3287,9.5974
2026-03-14 09:16:26.070,0.0534,0.1979,9.3725
2026-03-14 09:16:26.080,-0.3332,0.3017,9.5669
2026-03-14 09:16:26.090,-0.7104,0.3486,10.1438
2026-03-14 09:16:26.100,-0.3,0.1592,10.1614
2026-03-14 09:16:26.110,-0.8026,0.0615,10.269
2026-03-14 09:16:26.120,-0.8265,0.1915,9.9279
2026-03-14 09:16:26.130,-1.0845,-0.1637,10.0314
2026-03-14 09:16:26.140,-1.411,-0.2113,9.7535
2026-03-14 09:16:26.150,-1.2799,-0.1207,9.6182
2026-03-14 09:16:26.160,-1.4099,-0.8893,9.5684
2026-03-14 09:16:26.170,-1.2276,-0.942,9.6278
2026-03-14 09:16:26.180,-1.3449,-1.0836,9.7336
2026-03-14 09:16:26.190,-1.5125,-1.1809,9.8277
2026-03-14 09:16:26.200,-1.5053,-1.1677,9.9133
2026-03-14 09:16:26.210,-1.4482,-1.0543,9.7452
2026-03-14 09:16:26.220,-1.191,-1.158,10.0878
2026-03-14 09:16:26.230,-1.2396,-0.8659,9.4747
2026-03-14 09:16:26.240,-1.3013,-1.0668,9.1229
2026-03-14 09:16:26.250,-1.3375,-1.0303,9.3602
2026-03-14 09:16:26.260,-1.0267,,9.66
2026-03-14 09:16:26.270,-0.8703,-0.4358,9.9466
2026-03-14 09:16:26.280,-0.4448,-0.7242,9.8502
2026-03-14 09:16:26.290,-0.5304,-0.3403,9.8748
2026-03-14 09:16:26.300,-0.0998,-0.0162,9.7569
2026-03-14 09:16:26.310,0.1964,-0.089,9.8008
2026-03-14 09:16:26.320,0.0536,0.5807,9.7145
2026-03-14 09:16:26.330,0.3843,0.4078,10.0069
2026-03-14 09:16:26.340,0.3317,0.5814,9.4556
2026-03-14 09:16:26.350,0.6891,0.75,9.4866
2026-03-14 09:16:26.360,0.965,0.8172,9.9067
2026-03-14 09:16:26.370,1.2575,0.9183,
2026-03-14 09:16:26.380,1.1316,1.1061,10.007
2026-03-14 09:16:26.390,1.2649,1.1005,10.5079
2026-03-14 09:16:26.400,1.0257,0.9034,9.9313
2026-03-14 09:16:26.410,1.5041,0.9436,9.9444
2026-03-14 09:16:26.420,1.1959,1.1462,9.6641
2026-03-14 09:16:26.430,1.6131,0.8186,9.4012
2026-03-14 09:16:26.440,1.3127,0.6094,9.512
2026-03-14 09:16:26.450,,0.4143,9.3682
2026-03-14 09:16:26.460,1.1698,0.0338,9.5233
2026-03-14 09:16:26.470,,0.494,9.9651
2026-03-14 09:16:26.480,1.0727,0.5209,9.8451
2026-03-14 09:16:26.490,1.4037,0.1338,9.6132
2026-03-14 09:16:26.500,1.0715,-0.0008,9.6916
2026-03-14 09:16:26.510,0.9404,-0.2075,9.5633
2026-03-14 09:16:26.520,0.8794,-0.1384,9.2371
2026-03-14 09:16:26.530,0.6492,0.1036,9.0046
2026-03-14 09:16:26.540,0.5837,-0.156,9.6521
2026-03-14 09:16:26.550,0.4289,0.1065,9.8947
2026-03-14 09:16:26.560,0.2498,0.0316,9.8618
2026-03-14 09:16:26.570,0.1609,-0.1366,9.9932
2026-03-14 09:16:26.580,0.2542,0.086,
2026-03-14 09:16:26.590,0.017,0.1831,9.7064
2026-03-14 09:16:26.600,-0.1194,0.4046,9.8444
2026-03-14 09:16:26.610,-0.2199,0.2309,9.6842
2026-03-14 09:16:26.620,-0.8323,0.1477,9.6584
2026-03-14 09:16:26.630,-0.5555,0.1991,9.8228
2026-03-14 09:16:26.640,-0.6409,-0.0893,10.2575
2026-03-14 09:16:26.650,-0.8251,0.1446,10.233
2026-03-14 09:16:26.660,-1.0695,-0.2289,10.2625
2026-03-14 09:16:26.670,-1.087,-0.4215,10.4339
2026-03-14 09:16:26.680,-1.0863,-0.7742,9.8479
2026-03-14 09:16:26.690,-1.2755,-0.6155,9.6189
2026-03-14 09:16:26.700,-1.4419,-0.7253,9.4696
2026-03-14 09:16:26.710,-1.5487,-0.9308,9.4536
2026-03-14 09:16:26.720,-1.5276,-0.8624,9.664
2026-03-14 09:16:26.730,-1.3607,-1.167,9.9781
2026-03-14 09:16:26.740,-1.5167,-1.3866,9.669
2026-03-14 09:16:26.750,-1.3437,-1.0935,10.2784
2026-03-14 09:16:26.760,-1.1273,-1.3487,9.9035
2026-03-14 09:16:26.770,-1.1125,-1.3517,9.574
2026-03-14 09:16:26.780,-1.2067,-0.94,9.0986
2026-03-14 09:16:26.790,-1.2129,-0.6321,9.2484
2026-03-14 09:16:26.800,-0.7599,-0.38,9.373
2026-03-14 09:16:26.810,-0.5138,-0.7506,9.8028
2026-03-14 09:16:26.820,-0.4026,-0.3647,10.0877
2026-03-14 09:16:26.830,-0.0626,0.1194,10.5141
2026-03-14 09:16:26.840,-0.1518,0.0649,10.3008
2026-03-14 09:16:26.850,0.1136,0.1762,10.0549
2026-03-14 09:16:26.860,0.4163,0.6896,10.3133
2026-03-14 09:16:26.870,0.4654,0.7009,9.8692
2026-03-14 09:16:26.880,0.6643,0.8562,9.8394
2026-03-14 09:16:26.890,1.0635,,10.0064
2026-03-14 09:16:26.900,1.3088,1.0103,10.2232
2026-03-14 09:16:26.910,1.2413,1.1506,9.9583
2026-03-14 09:16:26.920,1.1797,1.1138,10.1897
2026-03-14 09:16:26.930,1.1718,1.1432,10.1496
2026-03-14 09:16:26.940,1.3345,0.754,10.2177
2026-03-14 09:16:26.950,1.2152,0.7972,10.0254
2026-03-14 09:16:26.960,1.5071,0.5566,9.9182
2026-03-14 09:16:26.970,1.5888,0.5139,9.3263
2026-03-14 09:16:26.980,1.2463,0.1662,9.09
2026-03-14 09:16:26.990,1.0165,0.3046,9.3366
2026-03-14 09:16:27.000,1.1196,0.0802,9.6779
2026-03-14 09:16:27.010,1.1052,0.0214,9.7418
2026-03-14 09:16:27.020,1.0473,-0.1433,10.1845
2026-03-14 09:16:27.030,0.9092,0.062,9.6444
2026-03-14 09:16:27.040,0.8809,-0.1597,9.3662
2026-03-14 09:16:27.050,0.7108,-0.2032,9.2901
2026-03-14 09:16:27.060,0.3707,0.2322,9.5189
2026-03-14 09:16:27.070,0.4299,0.0025,9.8631
2026-03-14 09:16:27.080,0.7528,0.0132,9.3346
2026-03-14 09:16:27.090,0.2778,0.3858,9.9661
2026-03-14 09:16:27.100,0.0978,0.401,9.94
2026-03-14 09:16:27.110,-0.1669,0.253,10.1276
2026-03-14 09:16:27.120,-0.037,0.2174,10.264
2026-03-14 09:16:27.130,-0.4022,0.365,10.1255
2026-03-14 09:16:27.140,-0.2164,0.0412,9.5515
2026-03-14 09:16:27.150,-0.3839,0.3438,9.9143
2026-03-14 09:16:27.160,-0.6798,0.1368,9.7537
2026-03-14 09:16:27.170,-0.8484,0.1498,9.6838
2026-03-14 09:16:27.180,-0.998,-0.2183,9.8947
2026-03-14 09:16:27.190,-1.0419,-0.251,9.7614
2026-03-14 09:16:27.200,-0.8053,-0.3433,10.3795
2026-03-14 09:16:27.210,-1.0231,-0.3442,10.1604
2026-03-14 09:16:27.220,-1.2623,-0.6792,9.637
2026-03-14 09:16:27.230,-1.6528,-0.6642,9.6295
2026-03-14 09:16:27.240,-1.6338,-0.7953,9.4655
2026-03-14 09:16:27.250,-1.3614,-0.9674,9.2791
2026-03-14 09:16:27.260,-1.2654,-1.2532,9.6601
2026-03-14 09:16:27.270,-1.6208,-0.9841,9.5823
2026-03-14 09:16:27.280,-1.4793,-1.1947,9.4325
2026-03-14 09:16:27.290,-1.6247,-1.213,10.0174
2026-03-14 09:16:27.300,-0.9624,-0.9919,9.6689
2026-03-14 09:16:27.310,-1.3446,-0.7425,9.7108
2026-03-14 09:16:27.320,-0.7651,-1.0946,9.6398
2026-03-14 09:16:27.330,-0.8319,-0.6128,9.2874
2026-03-14 09:16:27.340,-0.5861,-0.5652,9.6926
2026-03-14 09:16:27.350,-0.0163,-0.1851,9.6301
2026-03-14 09:16:27.360,-0.1879,0.1166,9.7064
2026-03-14 09:16:27.370,0.0969,0.1787,10.5016
2026-03-14 09:16:27.380,0.34,0.4814,10.1835
2026-03-14 09:16:27.390,0.3752,0.6685,10.1811
2026-03-14 09:16:27.400,,1.067,9.8866
2026-03-14 09:16:27.410,0.732,0.9674,9.747
2026-03-14 09:16:27.420,0.5805,0.9908,9.8623
2026-03-14 09:16:27.430,1.227,1.1474,9.8095
2026-03-14 09:16:27.440,1.3625,1.0129,9.8344
2026-03-14 09:16:27.450,1.2403,0.9984,10.0382
2026-03-14 09:16:27.460,1.6552,0.9835,10.3792
2026-03-14 09:16:27.470,1.2024,0.5938,10.061
2026-03-14 09:16:27.480,1.2182,0.873,10.1927
2026-03-14 09:16:27.490,1.3352,0.8958,9.9755
2026-03-14 09:16:27.500,1.162,0.367,9.2926
2026-03-14 09:16:27.510,1.208,0.2486,9.6781
2026-03-14 09:16:27.520,1.3967,0.4216,9.3615
2026-03-14 09:16:27.530,1.4009,0.2962,9.6848
2026-03-14 09:16:27.540,,0.1418,9.4018
2026-03-14 09:16:27.550,0.9631,0.1062,9.3133
2026-03-14 09:16:27.560,0.7758,0.0942,9.5805
2026-03-14 09:16:27.570,0.8006,-0.2009,9.8945
2026-03-14 09:16:27.580,0.4086,-0.0595,10.0662
2026-03-14 09:16:27.590,0.555,-0.0777,9.8368
2026-03-14 09:16:27.600,0.6581,-0.1849,9.5163
2026-03-14 09:16:27.610,0.6114,0.3284,9.3767
2026-03-14 09:16:27.620,0.1072,0.3986,9.8634
2026-03-14 09:16:27.630,0.2866,0.3529,9.4315
